Date,Close,High,Low,Open,Volume
1999-03-26,0.039992302656173706,0.04011148900168624,0.03724638191253587,0.03724638191253587,88272000
1999-03-29,0.041186027228832245,0.04214136591495714,0.04046997661834993,0.041186027228832245,65952000
1999-03-30,0.037724073976278305,0.04166371156373909,0.03748478238924973,0.04130523014909549,69504000
1999-03-31,0.040349893271923065,0.04082756458056273,0.03712722148137606,0.03891779810888009,153600000
1999-04-01,0.039156150072813034,0.04058916310908784,0.03844010293582844,0.04034986822188923,30432000
1999-04-05,0.03796243295073509,0.03963382215711901,0.03772405681939331,0.0386793988694214,98640000
1999-04-06,0.037008024752140045,0.03844011964875282,0.036291061956603324,0.038320933242223305,69696000
1999-04-07,0.04011151194572449,0.04034988818857527,0.037008026974863044,0.037246403217713824,89280000
1999-04-08,0.04082755744457245,0.042021276126091064,0.039873133756986805,0.04034988621942191,130128000
1999-04-09,0.04011151194572449,0.04106685444264813,0.03987313570287371,0.04106685444264813,48624000
1999-04-12,0.03844011202454567,0.039633830455862704,0.03772406471826002,0.039633830455862704,33312000
1999-04-13,0.03688790649175644,0.039156153200932124,0.036291049077273034,0.039156153200932124,36144000
1999-04-14,0.0358143076300621,0.03760488741721217,0.0358143076300621,0.03676873476357688,48288000
1999-04-15,0.03676873818039894,0.03676873818039894,0.03581431095819175,0.03676873818039894,35856000
1999-04-16,0.03796243295073509,0.0385592937491567,0.036530338638023435,0.036530338638023435,38928000
1999-04-19,0.03629106283187866,0.03844012057585958,0.03581430694783789,0.03844012057585958,31296000
1999-04-20,0.0355750136077404,0.03772407124548801,0.035216528803572095,0.03629106103792055,67680000
1999-04-21,0.03617187589406967,0.03629106572846175,0.03533663853694987,0.03557501820573402,37488000
1999-04-22,0.03461967408657074,0.03629106407183987,0.03426210801519186,0.03629106407183987,227184000
1999-04-23,0.03294918313622475,0.034619656947198145,0.03270989166498099,0.03450046717725491,126048000
1999-04-26,0.03127781301736832,0.033425955497010065,0.030560846761391702,0.03294919959456763,123504000
1999-04-27,0.03461967408657074,0.034858965676282036,0.031516189121218716,0.03199386036883256,226944000
1999-04-28,0.03438127785921097,0.03485894541369429,0.033306746159629017,0.03485894541369429,120096000
1999-04-29,0.03438127785921097,0.03461965396307682,0.03366523078538884,0.03450046420340742,48144000
1999-04-30,0.03485895320773125,0.03629105109104808,0.03450047191729232,0.03473976683688618,99312000
1999-05-03,0.035097334533929825,0.03521652091072978,0.034142907679684864,0.03521652091072978,33840000
1999-05-04,0.03318757191300392,0.03509733772675445,0.03247152457816741,0.03509733772675445,96048000
1999-05-05,0.03390362486243248,0.03390362486243248,0.03151618750923414,0.03342595363925049,144576000
1999-05-06,0.03324715793132782,0.0343812829716505,0.03223222266839786,0.03366523579135335,35616000
1999-05-07,0.0334259457886219,0.0336652407253664,0.03223222739238697,0.03223222739238697,25008000
1999-05-10,0.0334259457886219,0.03414290842088558,0.03318756961437326,0.03318756961437326,19680000
1999-05-11,0.03521652892231941,0.036291061160291106,0.034142915447032636,0.03485896287962724,171744000
1999-05-12,0.03629106283187866,0.036411168004009974,0.035097344135009305,0.0355750153663025,168480000
1999-05-13,0.03629106283187866,0.03724640187899022,0.03617187300699976,0.03629106283187866,69936000
1999-05-14,0.03438127785921097,0.03629104297681149,0.033903606889254694,0.03629104297681149,28464000
1999-05-17,0.036052681505680084,0.036052681505680084,0.03378443404229322,0.033903623861629824,35760000
1999-05-18,0.037724073976278305,0.038201745218536934,0.035336636527733514,0.03641116883986579,151536000
1999-05-19,0.036052681505680084,0.040827556071127015,0.03545582389273655,0.03939546120656674,451728000
1999-05-20,0.03318757191300392,0.03629105620566846,0.031874663630973306,0.03629105620566846,178176000
1999-05-21,0.03247153386473656,0.03270991012366905,0.0315161913033621,0.03270991012366905,303504000
1999-05-24,0.032351430505514145,0.03342595954924421,0.03187467454527451,0.03270991196922374,162624000
1999-05-25,0.03259071707725525,0.03294919848543896,0.03223223566907154,0.03247153066726288,130080000
1999-05-26,0.03247153386473656,0.034142920550255564,0.03247153386473656,0.03247153386473656,104736000
1999-05-27,0.032232239842414856,0.032709911137913356,0.032232239842414856,0.032709911137913356,82320000
1999-05-28,0.03259071707725525,0.03270990690272245,0.03223223566907154,0.03270990690272245,88656000
1999-06-01,0.032709911465644836,0.032709911465644836,0.03199386389664813,0.03247153519693258,98544000
1999-06-02,0.0315161794424057,0.032709897813462716,0.0315161794424057,0.032709897813462716,130128000
1999-06-03,0.032351430505514145,0.032590722125294985,0.031993864389203264,0.032351430505514145,41568000
1999-06-04,0.03259071707725525,0.03270990690272245,0.032351425494538746,0.03259071707725525,78912000
1999-06-07,0.03294918313622475,0.033425938800524455,0.03270989166498099,0.032769484842215986,125136000
1999-06-08,0.033784423023462296,0.034381283857213604,0.03294918604425912,0.03306837582472183,153312000
1999-06-09,0.03438127785921097,0.035097324933033094,0.033903606889254694,0.033903606889254694,95184000
1999-06-10,0.03450048342347145,0.03461967324954097,0.03414291736073776,0.034381297012876795,36096000
1999-06-11,0.033784423023462296,0.03461966000266547,0.03259070477143323,0.03450047022220276,61008000
1999-06-14,0.03247153386473656,0.033903628943976,0.03223223884298182,0.0338440323176365,51648000
1999-06-15,0.03247153386473656,0.03270991012366905,0.03199386258404933,0.03247153386473656,49296000
1999-06-16,0.0334259457886219,0.03438128801060819,0.03247152232913147,0.032949190024650646,64416000
1999-06-17,0.03247153386473656,0.03366525268504351,0.03247153386473656,0.03318758140435628,74928000
1999-06-18,0.03127781301736832,0.03270990800379615,0.03127781301736832,0.03270990800379615,158736000
1999-06-21,0.03294918313622475,0.03294918313622475,0.031366729486331305,0.032232220653850764,83472000
1999-06-22,0.032351430505514145,0.03294920358900458,0.031635379510018304,0.03294920358900458,193056000
1999-06-23,0.03294918313622475,0.03294918313622475,0.03163535987277729,0.03199384452943753,210912000
1999-06-24,0.032232239842414856,0.033187582433411855,0.03199386357609097,0.033187582433411855,115200000
1999-06-25,0.032709911465644836,0.033068392923835496,0.03199386389664813,0.03199386389664813,73536000
1999-06-28,0.03318757191300392,0.03378442944472383,0.03247152457816741,0.03378442944472383,109152000
1999-06-29,0.03354605659842491,0.03402280902747398,0.033187575221724296,0.03366524641342445,92688000
1999-06-30,0.036530353128910065,0.036530353128910065,0.03390362424599871,0.03461967168639675,269232000
1999-07-01,0.03461967408657074,0.03653035566155117,0.032709907858874,0.03653035566155117,88992000
1999-07-02,0.037127211689949036,0.037127211689949036,0.034381293169336975,0.03509734056201784,224880000
1999-07-06,0.03724639117717743,0.03748477075844286,0.03676872349860485,0.03748477075844286,198096000
1999-07-07,0.036530353128910065,0.03748478021068384,0.036530353128910065,0.03748478021068384,63120000
1999-07-08,0.03736557811498642,0.03796243553862227,0.035575002428605305,0.03676872069135058,186048000
1999-07-09,0.04052957892417908,0.04082754829253856,0.03724639305074593,0.03724639305074593,211728000
1999-07-12,0.04237976297736168,0.04417033937783986,0.041305230652142914,0.04297662063902943,401040000
1999-07-13,0.04249894618988037,0.043095807222066754,0.04058918010418151,0.042857427581888576,138864000
1999-07-14,0.04082755744457245,0.04345428980154266,0.04058918121335489,0.042498947351241594,137952000
1999-07-15,0.04106685146689415,0.042498946345748016,0.04106685146689415,0.04118604128742037,137040000
1999-07-16,0.0419020801782608,0.042260561498448763,0.041066843088707214,0.041782890382050894,103872000
1999-07-19,0.04082755744457245,0.042141381296677875,0.04058918121335489,0.042021276126091064,43632000
1999-07-20,0.04011151194572449,0.04082755943703709,0.03867941696309929,0.04082755943703709,178752000
1999-07-21,0.03891780227422714,0.03963384993238674,0.037724083256303026,0.03963384993238674,112080000
1999-07-22,0.037127211689949036,0.03867941163521509,0.03676873032002899,0.03867941163521509,213264000
1999-07-23,0.037127211689949036,0.03820174045254995,0.03700802187720394,0.03700802187720394,80256000
1999-07-26,0.03724639117717743,0.03808162822764816,0.03724639117717743,0.03808162822764816,60528000
1999-07-27,0.03736557811498642,0.03748476789651912,0.03676872069135058,0.03724638833345373,98592000
1999-07-28,0.03796243295073509,0.03844010397574914,0.037127199436445046,0.037246385794379264,244224000
1999-07-29,0.038320936262607574,0.038440122678531134,0.03700802766904333,0.03724640391636546,388800000
1999-07-30,0.03844011202454567,0.03939545427460844,0.0382017358432914,0.03832092564165557,452304000
1999-08-02,0.03879859670996666,0.03891778309268252,0.03820173578744367,0.03844011196834945,313344000
1999-08-03,0.03784327208995819,0.0387986147836548,0.03748479059682241,0.0387986147836548,255216000
1999-08-04,0.03784327208995819,0.03820175358309397,0.03772408223624566,0.03808164838190759,89952000
1999-08-05,0.03844011202454567,0.03844011202454567,0.037246393593228636,0.03784325451662418,240576000
1999-08-06,0.03844011202454567,0.038559301822909835,0.0382017358432914,0.03832092564165557,183984000
1999-08-09,0.03844011202454567,0.03891778314957705,0.0382017358432914,0.038559301822909835,31056000
1999-08-10,0.039156150072813034,0.04082753923398084,0.03844010293582844,0.038679397823027054,212064000
1999-08-11,0.04178289696574211,0.04226056815740617,0.03939545977007281,0.03987313096173688,197712000
1999-08-12,0.0438118502497673,0.044886378970438776,0.0417828945481677,0.042021270748881685,239616000
1999-08-13,0.04333510622382164,0.04428953346443785,0.042976624770351524,0.043454296064345914,84672000
1999-08-16,0.04166371375322342,0.04369266989374899,0.04023070336661582,0.04369266989374899,223440000
1999-08-17,0.04178289696574211,0.0424989443719127,0.040708368182898,0.04178289696574211,193536000
1999-08-18,0.04273822158575058,0.043214973816610734,0.040469971732351694,0.04130520860636267,279888000
1999-08-19,0.051810313016176224,0.05419866537813768,0.044170330816126153,0.04572253067307688,1966992000
1999-08-20,0.05133357271552086,0.052287996552242415,0.04942289093183508,0.05193043385728161,353088000
1999-08-23,0.0482291616499424,0.05061659887052914,0.04655777184299956,0.05061659887052914,507984000
1999-08-24,0.047990769147872925,0.04846843676695721,0.045125661702875554,0.04751309811331522,398064000
1999-08-25,0.04775150492787361,0.04858765775839522,0.045841738325042104,0.04810998641695257,350352000
1999-08-26,0.04703543335199356,0.048468443231317444,0.046319386085830375,0.047751480618156754,275376000
1999-08-27,0.04966217651963234,0.05157194272412483,0.047751494967867285,0.04799078997014601,552384000
1999-08-30,0.04948246106505394,0.051452738558469095,0.04739391254769227,0.05049739640448733,158640000
1999-08-31,0.05372099205851555,0.053959368245365485,0.048706826687241155,0.049662165544255614,786864000
1999-09-01,0.05121345818042755,0.05372100064828268,0.05037822092262026,0.05372100064828268,565344000
1999-09-02,0.050616584718227386,0.050855876215502395,0.04846843966243841,0.04954205280913104,341088000
1999-09-03,0.050975073128938675,0.05228797795655888,0.05061659179860909,0.051571930642957856,258864000
1999-09-07,0.050736699253320694,0.051810312599033084,0.05049740429621305,0.051810312599033084,124416000
1999-09-08,0.050616584718227386,0.05121344214875657,0.050616584718227386,0.050855876215502395,170064000
1999-09-09,0.04990054666996002,0.05145274651176689,0.04894520436830642,0.051094265165740796,209472000
1999-09-10,0.050616584718227386,0.05133354727859593,0.05037820515240885,0.05073668984806675,167424000
1999-09-13,0.04894520714879036,0.05085588844516549,0.04846845131797819,0.05085588844516549,174432000
1999-09-14,0.04751310497522354,0.04894519952337289,0.047274725389218585,0.04894519952337289,250368000
1999-09-15,0.04787159338593483,0.04846845095553114,0.04655776967344408,0.04691625103715409,212736000
1999-09-16,0.04667696729302406,0.04775149621677581,0.04608010620810049,0.04727474030976916,158112000
1999-09-17,0.04655776172876358,0.04679705665643404,0.044886372284914385,0.04637897875098804,171648000
1999-09-20,0.044886376708745956,0.04631939012861809,0.044886376708745956,0.04572252918657217,229104000
1999-09-21,0.04058917984366417,0.04417033576737313,0.03999232223078334,0.043931959544199636,737328000
1999-09-22,0.041544511914253235,0.041782888078054484,0.03820173304630227,0.04058916973413708,375984000
1999-09-23,0.03808163106441498,0.04178289153940374,0.037724065081354966,0.041663701739892374,379584000
1999-09-24,0.03461967408657074,0.03915616937928935,0.03199386036883256,0.038201745646820294,684912000
1999-09-27,0.03676873818039894,0.037484785726155455,0.03461967678029927,0.03688792460314907,432000000
1999-09-28,0.04011151194572449,0.04058918319418631,0.03676873538472695,0.036828328591570904,413184000
1999-09-29,0.03688790649175644,0.04249893179031667,0.036291049077273034,0.04094673227532939,594048000
1999-09-30,0.03676873818039894,0.039395467449804454,0.03629106689561789,0.03820174861926689,342528000
1999-10-01,0.036530353128910065,0.03748478021068384,0.03461967168639675,0.03617187173510093,347760000
1999-10-04,0.03724639117717743,0.03784325206185657,0.03676872349860485,0.03772406227122386,177600000
1999-10-05,0.04082755744457245,0.04106685243850543,0.037246401400016595,0.037246401400016595,478080000
1999-10-06,0.045722536742687225,0.04775149267735935,0.04058918068200835,0.04094674673189123,1508736000
1999-10-07,0.04273822158575058,0.04763228034248378,0.04249892670805135,0.04763228034248378,487296000
1999-10-08,0.044886376708745956,0.04620020032652955,0.041066845114190065,0.0427382347227651,398928000
1999-10-11,0.04369266703724861,0.04536405698234278,0.042498948328286566,0.04524486715625646,544464000
1999-10-12,0.04309580475091934,0.044409628491786445,0.04297661493766469,0.043931957307079196,322992000
1999-10-13,0.0419020801782608,0.04261812747160448,0.041066843088707214,0.04261812747160448,280368000
1999-10-14,0.04106685146689415,0.042021275131898836,0.04058918025304497,0.042021275131898836,192336000
1999-10-15,0.04082755744457245,0.04106685243850543,0.038917791306685746,0.039036981130031914,210720000
1999-10-18,0.03867941349744797,0.04094674559739709,0.0384401185132776,0.04094674559739709,215184000
1999-10-19,0.037127211689949036,0.0398731302105611,0.03641116429726817,0.0398731302105611,308928000
1999-10-20,0.03844011202454567,0.03891778314957705,0.037127207210338534,0.03772406471826002,348720000
1999-10-21,0.04023069888353348,0.04023069888353348,0.03724640054083951,0.03832093278970009,382128000
1999-10-22,0.041186027228832245,0.04237974547464024,0.04011149534739227,0.04011149534739227,286752000
1999-10-25,0.039156150072813034,0.04154450513327105,0.039156150072813034,0.040946729004163955,213840000
1999-10-26,0.04297661408782005,0.04440962761360456,0.040589176974132,0.04082755318045302,481248000
1999-10-27,0.04106685146689415,0.043454288773446384,0.04034988526477353,0.04321499378517495,214128000
1999-10-28,0.039156150072813034,0.04202125738305704,0.038917773947920044,0.041305210246072435,222768000
1999-10-29,0.04226056858897209,0.04297661600245497,0.03939546017238018,0.039633836389321005,330528000
1999-11-01,0.044886376708745956,0.046557766317320996,0.041544516254147436,0.041544516254147436,782544000
1999-11-02,0.04775150492787361,0.04799079998006449,0.04536406698359945,0.04572254847267841,837504000
1999-11-03,0.052407167851924896,0.05372099144447861,0.04930368364562674,0.049662164976611516,2011680000
1999-11-04,0.05574994534254074,0.05718295527669082,0.053004942549077345,0.053004942549077345,1260336000
1999-11-05,0.053959380835294724,0.05777982863862641,0.05133356711710668,0.05730216080640567,616368000
1999-11-08,0.055511582642793655,0.05706378275003728,0.05061660267069681,0.052287989187648584,470016000
1999-11-09,0.054675426334142685,0.05563076879473981,0.052527283941887125,0.05539239256095319,272352000
1999-11-10,0.054198671132326126,0.054914718560287776,0.053124142316781496,0.054855125358716214,144048000
1999-11-11,0.05801819637417793,0.06088330109335641,0.05300494621046318,0.05419866470302098,562704000
1999-11-12,0.061122599989175797,0.0611225999891758,0.05706377651582085,0.060525745827636965,501504000
1999-11-15,0.05992887169122696,0.0633908368282718,0.05897352954010521,0.06153974571130154,362208000
1999-11-16,0.06565910577774048,0.06685282101001475,0.061122603995744026,0.06136098363569272,723792000
1999-11-17,0.06816571950912476,0.07162768512611642,0.06589746894983743,0.0668528112334023,786384000
1999-11-18,0.06840410083532333,0.0701955992393611,0.06780724664732507,0.06959782287321829,235968000
1999-11-19,0.0818944126367569,0.08475952473675812,0.07640257492241204,0.07664186992439125,2165184000
1999-11-22,0.0817752331495285,0.08404347754208676,0.07688024925829719,0.08398388433110096,540192000
1999-11-23,0.0759257897734642,0.07676102330639145,0.07258301128610639,0.07341824481903364,553248000
1999-11-24,0.07353747636079788,0.07640258189117886,0.06792736023919055,0.07556734792267221,406848000
1999-11-26,0.07306070625782013,0.07353746554057161,0.07067235360080981,0.07282141126922416,71760000
1999-11-29,0.07043399661779404,0.07377677027679228,0.06876260637281945,0.07282142763312069,298608000
1999-11-30,0.06613586097955704,0.07186607823234487,0.06613586097955704,0.07067235611943322,314688000
1999-12-01,0.06947865337133408,0.07043399600671722,0.06613587291038645,0.06613587291038645,223536000
1999-12-02,0.07461197674274445,0.07556731894597542,0.06971791004354995,0.06971791004354995,309888000
1999-12-03,0.07282140105962753,0.07664185489275381,0.07186606559552144,0.0753280312541494,342768000
1999-12-06,0.07485126703977585,0.07520882614877714,0.07306068446824356,0.07306068446824356,178608000
1999-12-07,0.07234375178813934,0.07556734549235253,0.06947864634990296,0.07544815224248536,186384000
1999-12-08,0.075567327439785,0.07628337479145345,0.07186606676583654,0.07210535489383152,201696000
1999-12-09,0.07329907268285751,0.07735789913020469,0.07067234085808968,0.07544812996378172,214944000
1999-12-10,0.07246293127536774,0.07497047721698534,0.07115002960536954,0.0746119958162505,98304000
1999-12-13,0.07222457230091095,0.07413433538359779,0.07067236850929148,0.07162771113981699,183840000
1999-12-14,0.07103080302476883,0.07413428637812779,0.07031475590665237,0.07234371090943251,273888000
1999-12-15,0.06876255571842194,0.07091161228663993,0.06709116670468726,0.07055313107635305,205968000
1999-12-16,0.06828490644693375,0.07019559102947373,0.0680465336708717,0.06912106235017271,132576000
1999-12-17,0.07186605036258698,0.07294057881838456,0.06983709516112978,0.07019557642869494,262080000
1999-12-20,0.07783560454845428,0.07923836092815786,0.0694786594909626,0.0719861993157691,402432000
1999-12-21,0.08117835968732834,0.08129754609117776,0.07497047491076349,0.07783557998679287,388368000
1999-12-22,0.08308812975883484,0.08404346535264688,0.07831325516040948,0.08141673989684779,251184000
1999-12-23,0.08857996761798859,0.08881834042864054,0.08284975056399094,0.08320731661091828,280224000
1999-12-27,0.08523718267679214,0.09060891800897934,0.08428184030516736,0.09048972477997444,202416000
1999-12-28,0.08499789237976074,0.08834067210175148,0.08475951957053193,0.08523718736715455,179184000
1999-12-29,0.0878630056977272,0.08881834130611417,0.08475952091394111,0.08481911411719284,132144000
1999-12-30,0.08857996761798859,0.08917682865373837,0.08643090311659081,0.08786300482969174,139776000
1999-12-31,0.08965358883142471,0.08977369059432093,0.0881023005793236,0.08840027344926421,127344000
2000-01-03,0.08941521495580673,0.09096741865565901,0.08428185816301224,0.09025137110654241,300912000
2000-01-04,0.08702777326107025,0.08810230220875961,0.08261046422156214,0.08786301402584155,300480000
2000-01-05,0.08416265994310379,0.08595323623860006,0.08296893785880662,0.08452114134109541,188352000
2000-01-06,0.07867081463336945,0.0841626515574566,0.07544813693051443,0.0841626515574566,120480000
2000-01-07,0.07998460531234741,0.08081983873958887,0.07711949480772405,0.0783132162801568,71184000
2000-01-10,0.08261045813560486,0.08595323798115921,0.07879092582302068,0.08022302074955867,239856000
2000-01-11,0.07926767319440842,0.08308812743959765,0.07926767319440842,0.08213278504150269,148128000
2000-01-12,0.07723871618509293,0.07938778058270211,0.07616418740176287,0.07926767200500626,123552000
2000-01-13,0.08046139776706696,0.08117836055413723,0.07616419094979357,0.07711953337805738,132192000
2000-01-14,0.0839233547449112,0.08726613411614557,0.08141673130551953,0.08165602626780422,604560000
2000-01-18,0.08750541508197784,0.08786298103205865,0.08117833870591507,0.08499786986559868,261648000
2000-01-19,0.08666926622390747,0.08786298806767537,0.08595321891943528,0.08786298806767537,164688000
2000-01-20,0.08643089234828949,0.09216110868836767,0.08571484499642505,0.08738623465916297,179568000
2000-01-21,0.08547554165124893,0.086550070161302,0.08332647780019545,0.08619158887563627,544272000
2000-01-24,0.08165603876113892,0.08822148993794209,0.08117836411060513,0.08822148993794209,256944000
2000-01-25,0.08093906193971634,0.08284974671064675,0.07831325193914118,0.08201359072496416,237120000
2000-01-26,0.0775962844491005,0.08308812858535392,0.07616418959487517,0.08093906412586342,232464000
2000-01-27,0.07353747636079788,0.07819315842924761,0.07067236399946648,0.07819315842924761,458208000
2000-01-28,0.07138931751251221,0.07306070740822168,0.06852421235858636,0.0725830396016781,194448000
2000-01-31,0.07079244405031204,0.07329906712322977,0.06685280428550383,0.0717468640566564,182400000
2000-02-01,0.07246293127536774,0.07306070766932163,0.068284917610255,0.0709116499593884,92976000
2000-02-02,0.07449278235435486,0.07592579905196799,0.07246291160301029,0.07282139290642399,149040000
2000-02-03,0.07568654417991638,0.07843246364434418,0.07520886941759243,0.07688025975008675,108240000
2000-02-04,0.0774771049618721,0.07807396603926006,0.07592582356617425,0.07807396603926006,123696000
2000-02-07,0.07270224392414093,0.0778356012833272,0.07258305748768101,0.0778356012833272,217488000
2000-02-08,0.07616417855024338,0.07879091041898903,0.0725830265867827,0.07449278895423153,468816000
2000-02-09,0.07807397097349167,0.08034222218180517,0.07795478455231851,0.07902931353041352,589056000
2000-02-10,0.09407086670398712,0.09550387658331101,0.08284973032585925,0.08284973032585925,970080000
2000-02-11,0.09550390392541885,0.09884668380782369,0.0885799713399413,0.0987265752192805,423792000
2000-02-14,0.11078387498855591,0.11078387498855591,0.09478694463114318,0.09574228713670227,650112000
2000-02-15,0.10648663341999054,0.11114232050332816,0.10195013954385929,0.11102313412706954,450480000
2000-02-16,0.11138074845075607,0.11508201734930117,0.1064866861896407,0.1076804085615647,1019568000
2000-02-17,0.1153203472495079,0.11603730995108982,0.10959013088856637,0.1112615205573897,535776000
2000-02-18,0.12869147956371307,0.1303628625959281,0.11281373695273428,0.11364897079523338,960864000
2000-02-22,0.12510938942432404,0.12630311140824305,0.12033451515054579,0.12463264383799784,542496000
2000-02-23,0.12582632899284363,0.1271392371316112,0.12212507564072461,0.12367727187575145,511392000
2000-02-24,0.12463262677192688,0.12737762955363358,0.11937916327497877,0.12654239588288035,244320000
2000-02-25,0.11687251180410385,0.12475179025640813,0.11173916463846818,0.12475179025640813,278736000
2000-02-28,0.11603732407093048,0.11746941895413601,0.11412664604067724,0.11627569688175787,517872000
2000-02-29,0.12224429845809937,0.12367730874568972,0.11532036588225854,0.11532036588225854,306048000
2000-03-01,0.11866312474012375,0.12224427680384993,0.11675335548825669,0.12224427680384993,383568000
2000-03-02,0.11066468060016632,0.11961848477650379,0.11030712135956254,0.11961848477650379,191040000
2000-03-03,0.11245526373386383,0.11364897905559936,0.1098294466016292,0.11078387374921753,273696000
2000-03-06,0.11173920333385468,0.12176754208306836,0.11078386094936228,0.11317221349511872,432096000
2000-03-07,0.15913309156894684,0.16665388317514054,0.13704747592427372,0.14325535935461953,1952208000
2000-03-08,0.16044604778289795,0.16187905811280848,0.1475535178882301,0.15904329856100197,668736000
2000-03-09,0.19157440960407257,0.20628776990189832,0.1618790550780668,0.16235581438578045,952944000
2000-03-10,0.22538815438747406,0.2769600830897812,0.20007985779605256,0.20151286790619766,2161200000
2000-03-13,0.28507861495018005,0.2865107094577886,0.20246726563355577,0.20437794999364123,2415168000
2000-03-14,0.21034657955169678,0.28352646987385366,0.2062877525023483,0.28352646987385366,1567776000
2000-03-15,0.2017512321472168,0.23123846774203471,0.19482730119103195,0.22541839067352648,995616000
2000-03-16,0.17987465858459473,0.21536074028923036,0.17692061482220137,0.20819750692775224,750384000
2000-03-17,0.19076849520206451,0.2043779858058797,0.17569664873642157,0.1757269098397012,557616000
2000-03-20,0.19064933061599731,0.20461638200266427,0.18456063199685854,0.19828931056617916,365280000
2000-03-21,0.18121784925460815,0.19267826983874914,0.16617626241283215,0.19100688677859223,536640000
2000-03-22,0.1825316846370697,0.18814179352990779,0.17954646388636805,0.18265087105136818,230592000
2000-03-23,0.18575431406497955,0.1957826521485453,0.18050177907064524,0.1808602535930122,309408000
2000-03-24,0.17799510061740875,0.19291749513284975,0.17190640451125072,0.18456055582338637,231600000
