Close,Volume,Returns,MA20,MA50,Volatility,RSI,MACD,Signal_Line,Momentum,Lag_1,Lag_2,Lag_3,Lag_5,Volume_Change,Volume_MA20,BB_Width,Lag_R1,Lag_R2,Target
0.037962432950735,98640000,-0.03048606974532,0.0393653871491551,0.0390586144477128,0.042237215228618,46.67548485582475,-0.000218673281449,-0.0001522435257621,-5.357761128269988,0.039156150072813,0.040349893271923,0.0377240739762783,0.0399923026561737,2.2413249211356465,89932800.0,0.0065308007549338964,-0.0295847919860708,0.0696059311434889,-0.0251408596449435
0.03700802475214,69696000,-0.0251408596449435,0.0391744105145334,0.0390466771274804,0.0423417350965998,44.39406322001821,-0.0003595313964484,-0.0001937010998994,-4.907208039730016,0.037962432950735,0.039156150072813,0.040349893271923,0.0411860272288322,-0.2934306569343066,89623200.0,0.006701972197912902,-0.03048606974532,-0.0295847919860708,0.083859844300524
0.0401115119457244,89280000,0.083859844300524,0.039072917215526,0.0390180171281098,0.046081021336697,52.52087024977316,-0.000218221466587,-0.0001986051732369,9.803241715668708,0.03700802475214,0.037962432950735,0.039156150072813,0.0377240739762783,0.28099173553719,86928000.0,0.006170047028442802,-0.0251408596449435,-0.03048606974532,0.017851371442116
0.0408275574445724,130128000,0.017851371442116,0.039043073914945,0.0390681495517491,0.0461214082467313,54.18461046454873,-4.790126560140495e-05,-0.0001684643917098,12.500307951049797,0.0401115119457244,0.03700802475214,0.037962432950735,0.040349893271923,0.4575268817204301,81667200.0,0.005999219330081296,0.083859844300524,-0.0251408596449435,-0.0175382889319329
0.0401115119457244,48624000,-0.0175382889319329,0.039066957682371,0.0391063448786735,0.0451945988792719,52.21420275226708,2.8965932021708662e-05,-0.0001289783269635,9.091347516264523,0.0408275574445724,0.0401115119457244,0.03700802475214,0.039156150072813,-0.6263371449649575,81384000.0,0.0060537958005875,0.017851371442116,0.083859844300524,-0.0416688337113893
0.0384401120245456,33312000,-0.0416688337113893,0.039043073169887,0.0391135144978761,0.0460344226909048,47.84095182939704,-4.447162403166394e-05,-0.0001120769863771,-3.881223456855598,0.0401115119457244,0.0408275574445724,0.0401115119457244,0.037962432950735,-0.3149062191510365,78511200.0,0.006078732936777298,-0.0175382889319329,0.017851371442116,-0.0403798389504707
0.0368879064917564,36144000,-0.0403798389504707,0.0388580095022916,0.0391254513710736,0.0457490602277272,44.143236686071454,-0.0002253240352471,-0.0001347263961511,-10.435871158913123,0.0384401120245456,0.0401115119457244,0.0408275574445724,0.03700802475214,0.085014409221902,74877600.0,0.006186479781696098,-0.0416688337113893,-0.0175382889319329,-0.0291043586855279
0.0358143076300621,48288000,-0.0291043586855279,0.0386849112808703,0.0391015770286321,0.0456481737416012,41.740172461616815,-0.0004500929385825,-0.0001977997046374,-5.062460505769062,0.0368879064917564,0.0384401120245456,0.0401115119457244,0.0401115119457244,0.3359893758300132,73334400.0,0.006739579839598102,-0.0403798389504707,-0.0416688337113893,0.026649420678334
0.0367687381803989,35856000,0.026649420678334,0.0385476160794496,0.0391540934890508,0.0461078269139135,44.62614969022784,-0.0005449277569685,-0.0002672253151036,-8.875252946495415,0.0358143076300621,0.0368879064917564,0.0384401120245456,0.0408275574445724,-0.257455268389662,72559200.0,0.006900484558639099,-0.0291043586855279,-0.0403798389504707,0.0324649370473215
0.037962432950735,38928000,0.0324649370473215,0.0384461225941776,0.0392161630839108,0.046671043679775,48.08962064833966,-0.000517795023233,-0.0003173392567295,-3.048606974532009,0.0367687381803989,0.0358143076300621,0.0368879064917564,0.0401115119457244,0.0856760374832663,72189600.0,0.006780412496169903,0.026649420678334,-0.0291043586855279,-0.044026949511518
0.0362910628318786,31296000,-0.044026949511518,0.0382551001384853,0.0392066095769404,0.0476038301088162,43.94503892839764,-0.0006239650558763,-0.0003786644165589,-4.402694951151808,0.037962432950735,0.0367687381803989,0.0358143076300621,0.0384401120245456,-0.1960542540073983,68488800.0,0.006850898472733298,0.0324649370473215,0.026649420678334,-0.0197307317081165
0.0355750136077404,67680000,-0.0197307317081165,0.038087960705161,0.0391612444072961,0.0473696289644238,42.26445741360946,-0.0007571567283244,-0.000454362878912,-3.872163278092089,0.0362910628318786,0.037962432950735,0.0367687381803989,0.0368879064917564,1.1625766871165646,70039200.0,0.007221025710784097,-0.044026949511518,0.0324649370473215,0.0167775701482608
0.0361718758940696,37488000,0.0167775701482608,0.038070036843419,0.0391540748625993,0.0455272586515503,44.18069816612736,-0.0008052676656255,-0.0005245438362547,-9.821709181607485,0.0355750136077404,0.0362910628318786,0.037962432950735,0.0358143076300621,-0.4460992907801419,63715200.0,0.007292902330078295,-0.0197307317081165,-0.044026949511518,-0.0429118415656565
0.0346196740865707,227184000,-0.0429118415656565,0.0379864674061536,0.0391445216536521,0.0465376466206786,40.423220079013326,-0.0009576069468371,-0.0006111564583712,-15.205130423071578,0.0361718758940696,0.0355750136077404,0.0362910628318786,0.0367687381803989,5.060179257362356,72031200.0,0.007773610233471104,0.0167775701482608,-0.0197307317081165,-0.0482526480800695
0.0329491831362247,126048000,-0.0482526480800695,0.0377954896539449,0.0391087099909781,0.0475458622128087,36.79621886309086,-0.001199306722209,-0.0007287865111387,-17.856042971382312,0.0346196740865707,0.0361718758940696,0.0355750136077404,0.037962432950735,-0.4451721952250158,76317600.0,0.008940569857527503,-0.0429118415656565,0.0167775701482608,-0.050725692104302
0.0312778130173683,123504000,-0.050725692104302,0.0373597651720046,0.0389797847717999,0.0433229689192099,33.55242056544813,-0.0015083340004609,-0.0008846960090032,-18.632357269416577,0.0329491831362247,0.0346196740865707,0.0361718758940696,0.0362910628318786,-0.0201827875095201,78079200.0,0.0104136905748681,-0.0482526480800695,-0.0429118415656565,0.1068444608754035
0.0346196740865707,226944000,0.1068444608754035,0.0370314475148915,0.0388747157156467,0.0500701679881248,44.153437647411536,-0.0014666731901469,-0.0010010914452319,-6.148986540324797,0.0312778130173683,0.0329491831362247,0.0346196740865707,0.0355750136077404,0.8375437232802176,86128800.0,0.010031124108664101,-0.050725692104302,-0.0482526480800695,-0.0068861488055508
0.0343812778592109,120096000,-0.0068861488055508,0.0368643077090382,0.0387601110339164,0.0467195924471466,43.61882649128436,-0.001436336092623,-0.0010881403747101,-4.001277326518348,0.0346196740865707,0.0312778130173683,0.0329491831362247,0.0361718758940696,-0.4708121827411168,88658400.0,0.010279270972262701,0.1068444608754035,-0.050725692104302,0.0
0.0343812778592109,48144000,0.0,0.0365658769384026,0.0386884879320859,0.0434563416132203,43.61882649128436,-0.001396199208892,-0.0011497521415465,-6.493179911353975,0.0343812778592109,0.0346196740865707,0.0312778130173683,0.0346196740865707,-0.5991207034372502,83385600.0,0.009956123254851297,-0.0068861488055508,0.1068444608754035,0.0138934727928481
0.0348589532077312,99312000,0.0138934727928481,0.0363510170951485,0.0386144808679818,0.0433597042384967,45.16180357361916,-0.0013107366743617,-0.0011819490481095,-8.175133946318148,0.0343812778592109,0.0343812778592109,0.0346196740865707,0.0329491831362247,1.062811565304088,86829600.0,0.009754501993589695,0.0,-0.0068861488055508,0.0068384533746046
0.0350973345339298,33840000,0.0068384533746046,0.0362077621743082,0.0385189650207757,0.043003433995779,45.95666530674395,-0.0012098255039148,-0.0011875243392706,-3.28931754762557,0.0348589532077312,0.0343812778592109,0.0343812778592109,0.0312778130173683,-0.6592556790720154,83589600.0,0.0096923458271823,0.0138934727928481,0.0,-0.0544133235838654
0.0331875719130039,96048000,-0.0544133235838654,0.0360167395323514,0.0383804862201213,0.0442739117924909,40.84838042556306,-0.0012693225965,-0.0012038839907165,-6.711007116008638,0.0350973345339298,0.0348589532077312,0.0343812778592109,0.0346196740865707,1.8382978723404253,84907200.0,0.0100234229930629,0.0068384533746046,0.0138934727928481,0.0215759366580212
0.0339036248624324,144576000,0.0215759366580212,0.0357063451781868,0.0382181334495544,0.0396823403405865,43.38921399416187,-0.0012443508799499,-0.0012119773685631,-6.27075863657126,0.0331875719130039,0.0350973345339298,0.0348589532077312,0.0343812778592109,0.5052473763118441,87672000.0,0.0094067454847509,-0.0544133235838654,0.0068384533746046,-0.0193627358068136
0.0332471579313278,35616000,-0.0193627358068136,0.0353273252025246,0.0379757957160472,0.0392948735039316,41.623967134326506,-0.0012629732403483,-0.0012221765429202,-3.964555390702862,0.0339036248624324,0.0331875719130039,0.0350973345339298,0.0343812778592109,-0.7536520584329349,82946400.0,0.008311099033227704,0.0215759366580212,-0.0544133235838654,0.0053775380639569
0.0334259457886219,25008000,0.0053775380639569,0.0349930468946694,0.037765675485134,0.0393820869419242,42.31232855612019,-0.0012489082720974,-0.0012275228887556,1.4469634965640354,0.0332471579313278,0.0339036248624324,0.0331875719130039,0.0348589532077312,-0.2978436657681941,81765600.0,0.0071387908230807,-0.0193627358068136,0.0215759366580212,0.0
0.0334259457886219,19680000,0.0,0.0347423385828733,0.0375961527973413,0.0386216206472785,42.312328556120185,-0.0012236561371761,-0.0012267495384397,6.867912312349844,0.0334259457886219,0.0332471579313278,0.0339036248624324,0.0350973345339298,-0.2130518234165067,81084000.0,0.0064780911310299005,0.0053775380639569,-0.0193627358068136,0.0535686602563392
0.0352165289223194,171744000,0.0535686602563392,0.0346587697044014,0.0374576558172702,0.0399450751959405,49.26167422203293,-0.0010470883611203,-0.0011908173029758,1.7240336643730148,0.0334259457886219,0.0334259457886219,0.0332471579313278,0.0331875719130039,7.726829268292683,87864000.0,0.006177442598831302,0.0,0.0053775380639569,0.030512203855451
0.0362910628318786,168480000,0.030512203855451,0.0346826074644922,0.0373478191345929,0.0400066670401542,52.92645600967373,-0.0008111013487912,-0.0011148741121389,5.554723650726845,0.0352165289223194,0.0334259457886219,0.0334259457886219,0.0339036248624324,-0.019005030743432,93873600.0,0.0062666162911061,0.0535686602563392,0.0,0.0
0.0362910628318786,69936000,0.0,0.0346587236970662,0.037295284345746,0.0395631175540319,52.92645600967373,-0.0006169679192025,-0.0010152928735516,5.554723650726845,0.0362910628318786,0.0352165289223194,0.0334259457886219,0.0332471579313278,-0.5849002849002849,95577600.0,0.006146113761208896,0.030512203855451,0.0535686602563392,-0.0526241124850749
0.0343812778592109,28464000,-0.0526241124850749,0.03447966594249,0.0372212772816419,0.0404618166456878,46.06774292482366,-0.0006101856241055,-0.0009342714236624,-1.3703089294556323,0.0362910628318786,0.0362910628318786,0.0352165289223194,0.0334259457886219,-0.5929993136582018,95054400.0,0.0053017352535688,0.0,0.030512203855451,0.0486137732667584
0.03605268150568,35760000,0.0486137732667584,0.0344677468761801,0.0371377169340848,0.0409594151843898,51.93795298452012,-0.0004645868327972,-0.0008403345054894,2.7219929502812823,0.0343812778592109,0.0362910628318786,0.0362910628318786,0.0334259457886219,0.2563237774030353,95277600.0,0.005237042079430702,-0.0526241124850749,0.0,0.0463597269549831
0.0377240739762783,151536000,0.0463597269549831,0.034575199894607,0.0370756472647189,0.0419003938201049,56.98052315572942,-0.0002118888153678,-0.0007146453674651,13.669279798974564,0.03605268150568,0.0343812778592109,0.0362910628318786,0.0352165289223194,3.23758389261745,99470400.0,0.005926980423217897,0.0486137732667584,-0.0526241124850749,-0.0443057256130211
0.03605268150568,451728000,-0.0443057256130211,0.0345692401751875,0.0369538733363151,0.0431102781786573,51.19596605642967,-0.00014482180432,-0.000600680654836,6.338722340067271,0.0377240739762783,0.03605268150568,0.0343812778592109,0.0362910628318786,1.9809946151409568,120182400.0,0.005900841682095502,0.0463597269549831,0.0486137732667584,-0.0794700830290449
0.0331875719130039,178176000,-0.0794700830290449,0.0344976350665092,0.0367891363054513,0.0457511706679806,43.11568525117647,-0.0003191817853441,-0.0005443808809377,-0.1792213892296446,0.03605268150568,0.0377240739762783,0.03605268150568,0.0362910628318786,-0.6055679523961321,117732000.0,0.0060281855653450955,-0.0443057256130211,0.0463597269549831,-0.0215754876597896
0.0324715338647365,303504000,-0.0215754876597896,0.0344737526029347,0.0366458902508019,0.0446811685811255,41.35882022370367,-0.0005092710531269,-0.0005373589153755,-2.855302673919491,0.0331875719130039,0.03605268150568,0.0377240739762783,0.0343812778592109,0.7033943965517242,126604800.0,0.006145503307399894,-0.0794700830290449,-0.0443057256130211,-0.0036987276216362
0.0323514305055141,162624000,-0.0036987276216362,0.034527433477342,0.0365145628154277,0.0430678094315565,41.05662327813413,-0.0006619786271611,-0.0005622828577326,-3.214614449214958,0.0324715338647365,0.0331875719130039,0.03605268150568,0.03605268150568,-0.4641783963308555,128560800.0,0.005736762444395298,-0.0215754876597896,-0.0794700830290449,0.0073964757663593
0.0325907170772552,130080000,0.0073964757663593,0.0344259856268763,0.0363545935600995,0.0354638524474555,41.96642985838668,-0.0007549890099018,-0.0006008240881664,-7.456191525451617,0.0323514305055141,0.0324715338647365,0.0331875719130039,0.0377240739762783,-0.2001180637544274,123717600.0,0.0059907072055876975,-0.0036987276216362,-0.0215754876597896,-0.0036569680942023
0.0324715338647365,104736000,-0.0036569680942023,0.0343304984271525,0.0362184987962245,0.0354497490542952,41.62182875559819,-0.0008287640217668,-0.0006464120748865,-10.52470958163002,0.0325907170772552,0.0323514305055141,0.0324715338647365,0.03605268150568,-0.1948339483394834,122949600.0,0.006240999044669102,0.0073964757663593,-0.0036987276216362,-0.0073693476667442
0.0322322398424148,82320000,-0.0073693476667442,0.0342230465263127,0.0360728507488965,0.0354634435473175,40.89573269997036,-0.0008962093345896,-0.0006963715268271,-11.184084104305892,0.0324715338647365,0.0325907170772552,0.0323514305055141,0.0331875719130039,-0.2140238313473876,124658400.0,0.006516208089795503,-0.0036569680942023,0.0073964757663593,0.011121697920871
0.0325907170772552,88656000,0.011121697920871,0.0341096347197889,0.0359248190373181,0.0354008865733214,42.51363459976822,-0.0009102414175309,-0.0007391455049679,-5.207952971637441,0.0322322398424148,0.0324715338647365,0.0325907170772552,0.0324715338647365,0.0769679300291545,124125600.0,0.0066443661428729,-0.0073693476667442,-0.0036569680942023,0.0036573110099742
0.0327099114656448,98544000,0.0036573110099742,0.0339902635663747,0.0357767870277165,0.0353626372878137,43.07164321900744,-0.0009013537088808,-0.0007715871457505,-9.271904059365331,0.0325907170772552,0.0322322398424148,0.0324715338647365,0.0323514305055141,0.1115322144017325,127360800.0,0.006688495167431703,0.011121697920871,-0.0073693476667442,-0.0364945048687421
0.0315161794424057,130128000,-0.0364945048687421,0.0339066939428448,0.0356287545710801,0.0341969878701787,38.989745018086765,-0.000979345053429,-0.0008131387272862,-16.45605545619557,0.0327099114656448,0.0325907170772552,0.0322322398424148,0.0325907170772552,0.3205065757428154,129064800.0,0.007016435577500698,0.0036573110099742,0.011121697920871,0.0265022943099682
0.0323514305055141,41568000,0.0265022943099682,0.0338290842249989,0.0355451761186122,0.034393062777954,43.05616575388937,-0.0009626590413776,-0.0008430427901045,-10.266229433122133,0.0315161794424057,0.0327099114656448,0.0325907170772552,0.0324715338647365,-0.6805606787163408,123914400.0,0.0071530299404029,-0.0364945048687421,0.0036573110099742,0.0073964757663593
